arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2019-02-02T14:51:00,Delta Air Lines,971,F7,3
A,2019-02-02T00:50:00,Southwest Airlines,284,C1,4
D,2019-02-01T14:45:00,Southwest Airlines,8501,C4,4
A,2019-02-01T10:30:00,American Airlines,9620,A22,4
A,2019-02-01T07:50:00,Southwest Airlines,8701,C14,4
A,2019-02-02T00:09:00,Frontier Airlines,753,F2,3
D,2019-02-02T00:20:00,American Airlines,2651,A13,4
A,2019-02-02T00:57:00,Spirit Airlines,971,2,2
D,2019-02-02T01:07:00,American Airlines,1542,A21,4
D,2019-02-02T01:15:00,American Airlines,291,A30,4
D,2019-02-02T01:36:00,American Airlines,447,A29,4
D,2019-02-02T01:59:00,Spirit Airlines,972,2,2
D,2019-02-02T02:22:00,American Airlines,599,A26,4
D,2019-02-02T05:46:00,Frontier Airlines,752,F1,3
D,2019-02-02T06:00:00,Alaska Airlines,631,10,2
D,2019-02-02T06:02:00,American Airlines,602,A5,4
D,2019-02-02T06:05:00,United Airlines,1158,6A,2
D,2019-02-02T06:15:00,American Airlines,2765,A14,4
D,2019-02-02T06:15:00,Southwest Airlines,2463,D2,4
D,2019-02-02T06:20:00,American Airlines,1153,A7,4
D,2019-02-02T06:20:00,United Airlines,2278,6B,2
D,2019-02-02T06:20:00,Southwest Airlines,4260,C11,4
D,2019-02-02T06:20:00,Southwest Airlines,4300,D8,4
D,2019-02-02T06:25:00,Southwest Airlines,2899,C16,4
D,2019-02-02T06:25:00,Southwest Airlines,4271,C1,4
D,2019-02-02T06:26:00,United Airlines,656,5,2
D,2019-02-02T06:30:00,Southwest Airlines,2562,C8,4
D,2019-02-02T06:45:00,Southwest Airlines,4248,C17,4
D,2019-02-02T06:50:00,United Airlines,1774,3,2
D,2019-02-02T06:55:00,American Airlines,3196,A1,4
D,2019-02-02T06:55:00,Southwest Airlines,2594,D4,4
D,2019-02-02T07:00:00,American Airlines,5836,B7,4
D,2019-02-02T07:00:00,Alaska Airlines,959,11,2
D,2019-02-02T07:05:00,Southwest Airlines,4282,C4,4
D,2019-02-02T07:23:00,United Airlines,1755,6A,2
D,2019-02-02T07:30:00,Southwest Airlines,4301,C19,4
D,2019-02-02T07:35:00,American Airlines,567,B13,4
D,2019-02-02T07:40:00,Southwest Airlines,4263,C3,4
D,2019-02-02T07:45:00,American Airlines,407,A20,4
D,2019-02-02T07:45:00,Southwest Airlines,4322,D3,4
D,2019-02-02T07:50:00,American Airlines,655,A23,4
D,2019-02-02T08:00:00,Alaska Airlines,637,10,2
D,2019-02-02T08:00:00,Southwest Airlines,4292,C13,4
D,2019-02-02T08:05:00,Southwest Airlines,4285,C8,4
D,2019-02-02T08:15:00,American Airlines,2105,A12,4
D,2019-02-02T08:15:00,United Airlines,1086,7,2
D,2019-02-02T08:20:00,American Airlines,445,A25,4
D,2019-02-01T13:00:00,Southwest Airlines,1104,C7,4
D,2019-02-01T13:00:00,Southwest Airlines,1339,C13,4
D,2019-02-01T13:00:00,Southwest Airlines,6667,D8,4
D,2019-02-01T13:05:00,Southwest Airlines,1361,D4,4
D,2019-02-01T13:05:00,Southwest Airlines,2174,D1,4
D,2019-02-01T13:10:00,American Airlines,3021,B16,4
D,2019-02-01T13:10:00,American Airlines,6003,B19,4
D,2019-02-01T13:10:00,Southwest Airlines,1266,D7,4
D,2019-02-01T13:11:00,American Airlines,460,A18,4
D,2019-02-01T13:11:00,American Airlines,5902,B2,4
D,2019-02-01T13:12:00,American Airlines,463,A19,4
D,2019-02-01T13:12:00,American Airlines,5834,B20,4
D,2019-02-01T13:13:00,American Airlines,5807,B17,4
A,2019-02-01T13:14:00,WestJet,1770,B25,4
D,2019-02-01T13:15:00,American Airlines,1777,A6,4
D,2019-02-01T13:15:00,American Airlines,2983,B21,4
D,2019-02-01T13:20:00,American Airlines,289,A14,4
D,2019-02-01T13:20:00,WestJet,1199,B27,4
D,2019-02-01T13:21:00,American Airlines,727,A29,4
D,2019-02-01T13:24:00,American Airlines,2450,B4,4
D,2019-02-01T13:25:00,American Airlines,410,A10,4
D,2019-02-01T13:25:00,Air Canada,1836,B27,4
D,2019-02-01T13:25:00,United Airlines,1003,6B,2
D,2019-02-01T13:25:00,Southwest Airlines,845,D3,4
D,2019-02-01T13:25:00,Southwest Airlines,1534,C2,4
D,2019-02-01T13:26:00,American Airlines,615,A7,4
D,2019-02-01T13:28:00,American Airlines,1760,A25,4
D,2019-02-01T13:29:00,American Airlines,462,B9,4
D,2019-02-01T13:30:00,American Airlines,1743,A21,4
D,2019-02-01T13:30:00,American Airlines,5945,B12,4
D,2019-02-01T13:30:00,Southwest Airlines,2284,C1,4
D,2019-02-01T13:30:00,Southwest Airlines,2073,C18,4
D,2019-02-01T13:30:00,Southwest Airlines,509,C9,4
D,2019-02-01T13:32:00,American Airlines,1200,A9,4
D,2019-02-01T13:32:00,American Airlines,2197,A5,4
D,2019-02-01T13:35:00,American Airlines,5754,A1,4
D,2019-02-01T13:38:00,American Airlines,570,A10,4
D,2019-02-01T13:40:00,Southwest Airlines,1568,C19,4
D,2019-02-01T13:40:00,Spirit Airlines,342,2,2
D,2019-02-01T13:41:00,American Airlines,2434,B6,4
D,2019-02-01T13:44:00,Delta Air Lines,2725,F10,3
D,2019-02-01T13:45:00,American Airlines,233,B11,4
D,2019-02-01T13:50:00,WestJet,1403,B23,4
D,2019-02-01T13:50:00,Southwest Airlines,324,C17,4
D,2019-02-01T13:54:00,American Airlines,1634,A13,4
D,2019-02-01T13:57:00,United Airlines,2351,6A,2
D,2019-02-01T14:00:00,American Airlines,2320,A4,4
D,2019-02-01T14:00:00,American Airlines,5730,B18,4
D,2019-02-01T14:00:00,Southwest Airlines,187,D6,4
D,2019-02-01T14:00:00,WestJet,1771,B25,4
D,2019-02-01T14:05:00,Southwest Airlines,3407,C8,4
D,2019-02-01T14:05:00,Southwest Airlines,2230,C3,4
D,2019-02-01T14:10:00,Delta Air Lines,2643,F8,3
D,2019-02-01T14:10:00,Southwest Airlines,2137,D8,4
D,2019-02-01T14:20:00,United Airlines,1278,5,2
D,2019-02-01T14:21:00,Delta Air Lines,5726,F5,3
D,2019-02-01T14:30:00,American Airlines,3144,B7,4
D,2019-02-01T14:30:00,Southwest Airlines,117,D7,4
D,2019-02-01T14:33:00,American Airlines,5785,B2,4
D,2019-02-01T14:34:00,American Airlines,470,A7,4
D,2019-02-01T14:35:00,American Airlines,475,A6,4
D,2019-02-01T14:35:00,American Airlines,542,B10,4
D,2019-02-01T14:35:00,American Airlines,3068,B21,4
D,2019-02-01T14:35:00,American Airlines,3120,B1A,4
D,2019-02-01T14:36:00,American Airlines,503,A3,4
D,2019-02-01T14:40:00,American Airlines,5839,B17,4
D,2019-02-01T14:40:00,Alaska Airlines,581,10,2
D,2019-02-01T14:40:00,Delta Air Lines,1215,F7,3
D,2019-02-01T14:45:00,Southwest Airlines,1078,C1,4
D,2019-02-01T14:45:00,Southwest Airlines,268,C9,4
D,2019-02-01T14:50:00,United Airlines,2135,7,2
D,2019-02-01T14:50:00,Southwest Airlines,1913,D1,4
D,2019-02-01T14:55:00,Delta Air Lines,1510,F9,3
D,2019-02-01T14:56:00,American Airlines,5912,B16,4
D,2019-02-01T15:00:00,Southwest Airlines,1388,C2,4
D,2019-02-01T15:00:00,Southwest Airlines,1706,D3,4
D,2019-02-01T15:01:00,American Airlines,489,A5,4
D,2019-02-01T15:03:00,American Airlines,2659,A17,4
D,2019-02-01T15:06:00,American Airlines,899,A22,4
D,2019-02-01T15:06:00,American Airlines,3256,B22,4
D,2019-02-01T15:07:00,American Airlines,88,A30,4
D,2019-02-01T15:09:00,American Airlines,491,A20,4
D,2019-02-01T15:10:00,Southwest Airlines,707,C18,4
D,2019-02-01T15:14:00,American Airlines,648,A4,4
D,2019-02-01T15:15:00,Southwest Airlines,146,C19,4
D,2019-02-01T15:17:00,American Airlines,5956,B18,4
A,2019-02-01T15:17:00,Frontier Airlines,2823,F1,3
D,2019-02-01T15:20:00,Southwest Airlines,597,C17,4
D,2019-02-01T15:24:00,United Airlines,235,3,2
D,2019-02-01T15:25:00,Southwest Airlines,816,D8,4
D,2019-02-01T15:26:00,American Airlines,5729,B20,4
D,2019-02-01T15:30:00,American Airlines,1147,A27,4
D,2019-02-01T15:30:00,Southwest Airlines,1240,D6,4
D,2019-02-01T15:31:00,American Airlines,5972,B21,4
D,2019-02-01T15:33:00,United Airlines,2000,6B,2
D,2019-02-01T15:34:00,American Airlines,420,A21,4
D,2019-02-01T15:35:00,Southwest Airlines,2111,C7,4
D,2019-02-01T15:35:00,Southwest Airlines,761,C8,4
D,2019-02-01T15:40:00,American Airlines,1037,A9,4
D,2019-02-01T15:47:00,Delta Air Lines,971,F6,3
D,2019-02-01T15:50:00,American Airlines,5961,B16,4
D,2019-02-01T15:53:00,American Airlines,643,A13,4
A,2019-02-01T15:53:00,Air Canada,1054,B24,4
D,2019-02-01T15:55:00,American Airlines,2063,A6,4
D,2019-02-01T15:56:00,American Airlines,5896,B12,4
D,2019-02-01T15:56:00,Delta Air Lines,1222,F5,3
D,2019-02-01T16:00:00,Southwest Airlines,2313,D7,4
D,2019-02-01T16:00:00,Southwest Airlines,1425,C16,4
D,2019-02-01T16:05:00,American Airlines,3137,B19,4
D,2019-02-01T16:06:00,American Airlines,2319,B6,4
D,2019-02-01T16:07:00,Frontier Airlines,2822,F1,3
D,2019-02-01T16:10:00,American Airlines,604,B25,4
D,2019-02-01T16:10:00,Southwest Airlines,710,C1,4
D,2019-02-01T16:10:00,Southwest Airlines,949,C4,4
A,2019-02-01T16:11:00,Volaris,974,B26,4
