arrive_or_depart,schedule,airline,flight_number,gate,terminal
A,2018-08-01T09:51:00,Delta Air Lines,5743,18,3
D,2018-08-01T09:55:00,Southwest Airlines,1561,C11,4
D,2018-08-01T09:55:00,American Airlines,608,A8,4
D,2018-08-01T09:55:00,American Airlines,652,B12,4
D,2018-08-01T09:55:00,American Airlines,3158,B22,4
D,2018-08-01T09:55:00,American Airlines,5768,B18,4
D,2018-08-01T09:55:00,American Airlines,5771,B19,4
D,2018-08-01T09:55:00,American Airlines,5981,B16,4
D,2018-08-01T09:55:00,Delta Air Lines,1388,16,3
A,2018-08-01T09:55:00,Southwest Airlines,2223,C18,4
A,2018-08-01T09:55:00,Southwest Airlines,2285,D3,4
D,2018-08-01T09:55:00,Delta Air Lines,1921,DX,3
D,2018-08-01T09:56:00,American Airlines,695,A12,4
D,2018-08-01T09:57:00,American Airlines,2722,A6,4
D,2018-08-01T09:57:00,American Airlines,5811,B2,4
D,2018-08-01T09:58:00,American Airlines,629,A30,4
D,2018-08-01T09:58:00,American Airlines,5915,B16,4
D,2018-08-01T09:58:00,Alaska Airlines,425,11,2
D,2018-08-01T09:59:00,American Airlines,1141,B8,4
D,2018-08-01T10:00:00,American Airlines,512,A23,4
A,2018-08-01T10:00:00,Southwest Airlines,165,C9,4
A,2018-08-01T10:00:00,Delta Air Lines,616,23,3
A,2018-08-01T10:00:00,United Airlines,667,6A,2
A,2018-08-01T10:00:00,Delta Air Lines,1874,DX,3
D,2018-08-01T10:01:00,American Airlines,546,A29,4
D,2018-08-01T10:01:00,American Airlines,3133,B15B,4
D,2018-08-01T10:02:00,American Airlines,760,A11,4
D,2018-08-01T10:02:00,American Airlines,5742,B3,4
D,2018-08-01T10:03:00,American Airlines,5736,B21,4
D,2018-08-01T10:04:00,American Airlines,2969,B1,4
D,2018-08-01T10:05:00,Southwest Airlines,805,C3,4
D,2018-08-01T10:05:00,Southwest Airlines,1535,C8,4
D,2018-08-01T10:05:00,Southwest Airlines,1842,C16,4
D,2018-08-01T10:05:00,Southwest Airlines,2039,D8,4
D,2018-08-01T10:05:00,Southwest Airlines,2052,D7,4
D,2018-08-01T10:05:00,Southwest Airlines,2399,D2,4
D,2018-08-01T10:05:00,American Airlines,1437,A2,4
A,2018-08-01T10:06:00,American Airlines,876,A5,4
D,2018-08-01T10:08:00,American Airlines,636,B7,4
D,2018-08-01T10:08:00,American Airlines,5864,A1,4
A,2018-08-01T10:09:00,United Airlines,5670,7,2
D,2018-08-01T10:10:00,Southwest Airlines,1370,C13,4
D,2018-08-01T10:10:00,Southwest Airlines,1808,C6,4
D,2018-08-01T10:10:00,Southwest Airlines,2145,C7,4
D,2018-08-01T10:10:00,Southwest Airlines,2173,C9,4
D,2018-08-01T10:10:00,American Airlines,6001,CX,4
A,2018-08-01T10:10:00,Southwest Airlines,1718,D4,4
D,2018-08-01T10:12:00,American Airlines,455,A10,4
