arrive_or_depart,schedule,airline,flight_number,gate,terminal
A,2019-07-01T12:45:00,Alaska Airlines,656,10,2
D,2019-07-01T12:47:00,American Airlines,747,A10,4
D,2019-07-01T12:47:00,American Airlines,5834,B17,4
A,2019-07-01T12:47:00,American Airlines,5966,B17,4
A,2019-07-01T12:47:00,American Airlines,407,A30,4
A,2019-07-01T12:47:00,American Airlines,1218,B13,4
A,2019-07-01T12:47:00,American Airlines,1532,A14,4
A,2019-07-01T12:50:00,Southwest Airlines,750,D5,4
A,2019-07-01T12:50:00,Southwest Airlines,1280,C17,4
D,2019-07-01T12:55:00,American Airlines,1634,A20,4
A,2019-07-01T12:56:00,United Airlines,581,3,2
D,2019-07-01T12:58:00,American Airlines,5730,B9,4
A,2019-07-01T12:58:00,American Airlines,562,A25,4
D,2019-07-01T13:00:00,Delta Air Lines,1772,F7,3
D,2019-07-01T13:00:00,United Airlines,1546,5,2
A,2019-07-01T13:00:00,Southwest Airlines,2612,C1,4
D,2019-07-05T12:10:00,American Airlines,460,A3,4
D,2019-07-05T12:10:00,American Airlines,2434,A25,4
D,2019-07-05T12:10:00,American Airlines,3069,B2,4
D,2019-07-05T12:10:00,American Airlines,5775,B19,4
