arrive_or_depart,schedule,airline,flight_number,gate,terminal
D,2019-09-01T10:15:00,American Airlines,534,B4,4
D,2019-09-01T10:15:00,Delta Air Lines,2877,F4,3
D,2019-09-01T10:20:00,American Airlines,2819,B14,4
D,2019-09-01T10:22:00,American Airlines,455,A10,4
A,2019-09-01T10:24:00,American Airlines,876,A22,4
A,2019-09-01T10:25:00,Southwest Airlines,1703,D4,4
A,2019-09-01T10:25:00,Southwest Airlines,2570,D7,4
A,2019-09-01T10:25:00,Southwest Airlines,3256,D6,4
D,2019-09-01T10:25:00,American Airlines,684,B28,4
D,2019-09-01T10:25:00,American Airlines,1141,A18,4
A,2019-09-01T10:25:00,United Airlines,1895,6A,2
D,2019-09-01T10:26:00,American Airlines,629,A27,4
D,2019-09-01T10:30:00,American Airlines,710,A13,4
D,2019-09-01T10:30:00,Advanced Air,201,9,2
A,2019-09-01T10:30:00,Delta Air Lines,1128,F9,3
A,2019-09-01T10:31:00,United Airlines,2273,6B,2
A,2019-09-01T10:32:00,Delta Air Lines,1136,F10,3
A,2019-09-01T10:35:00,Southwest Airlines,3171,C14,4
A,2019-09-01T10:35:00,Southwest Airlines,4252,D2,4
A,2019-09-01T10:35:00,Southwest Airlines,4658,C6,4
A,2019-09-01T10:40:00,Southwest Airlines,385,C9,4
A,2019-09-01T10:40:00,Alaska Airlines,680,10,2
A,2019-09-01T10:45:00,Southwest Airlines,2708,C7,4
A,2019-09-01T10:50:00,Southwest Airlines,1733,D3,4
A,2019-09-01T10:50:00,Southwest Airlines,3086,C2,4
A,2019-09-01T10:50:00,Southwest Airlines,3195,C17,4
D,2019-09-01T10:53:00,American Airlines,5894,B3,4
A,2019-09-01T10:55:00,Southwest Airlines,2638,C3,4
D,2019-09-01T10:55:00,American Airlines,1885,A3,4
A,2019-09-01T11:00:00,Southwest Airlines,598,C8,4
A,2019-09-01T11:00:00,American Airlines,5759,B21,4
A,2019-09-01T11:02:00,American Airlines,384,A13,4
A,2019-09-01T11:05:00,Southwest Airlines,2341,C11,4
A,2019-09-01T11:05:00,American Airlines,690,A27,4
A,2019-09-01T11:06:00,American Airlines,1402,A18,4
D,2019-09-01T11:10:00,American Airlines,692,A22,4
A,2019-09-01T11:10:00,American Airlines,711,A5,4
A,2019-09-01T11:10:00,Alaska Airlines,1644,11,2
A,2019-09-01T11:13:00,American Airlines,829,A10,4
A,2019-09-01T11:13:00,American Airlines,5988,B2,4
D,2019-09-01T11:15:00,Southwest Airlines,5662,C16,4
A,2019-09-01T11:15:00,Southwest Airlines,3434,C4,4
D,2019-09-01T11:15:00,American Airlines,432,A26,4
D,2019-09-01T11:16:00,United Airlines,1609,6A,2
A,2019-09-01T11:17:00,American Airlines,1831,A14,4
A,2019-09-01T11:17:00,American Airlines,1729,A6,4
A,2019-09-01T11:18:00,American Airlines,486,A12,4
A,2019-09-01T11:20:00,Southwest Airlines,2781,C18,4
D,2019-09-01T11:20:00,Delta Air Lines,1128,F9,3
A,2019-09-01T11:25:00,American Airlines,2994,B17,4
A,2019-09-01T11:27:00,American Airlines,1465,A30,4
A,2019-09-01T11:28:00,American Airlines,1798,A3,4
A,2019-09-01T11:29:00,American Airlines,866,A11,4
A,2019-09-01T11:30:00,Southwest Airlines,1545,C19,4
A,2019-09-01T11:30:00,Southwest Airlines,2162,C12,4
D,2019-09-01T11:30:00,United Airlines,1552,6B,2
A,2019-09-01T11:32:00,Delta Air Lines,1083,F7,3
D,2019-09-01T11:35:00,Alaska Airlines,423,10,2
D,2019-09-01T11:35:00,Delta Air Lines,1874,F6,3
A,2019-09-01T11:35:00,American Airlines,3120,B19,4
A,2019-09-01T11:36:00,United Airlines,5987,8,2
A,2019-09-01T11:39:00,American Airlines,445,A21,4
A,2019-09-01T11:40:00,Southwest Airlines,716,C16,4
A,2019-09-01T11:40:00,Southwest Airlines,1226,C7,4
A,2019-09-01T11:40:00,Southwest Airlines,3602,D6,4
A,2019-09-01T11:40:00,American Airlines,5766,A1,4
A,2019-09-01T11:45:00,Southwest Airlines,392,D4,4
D,2019-09-01T11:45:00,United Airlines,523,7,2
D,2019-09-01T11:50:00,Delta Air Lines,1153,F8,3
A,2019-09-01T11:53:00,United Airlines,5443,3,2
A,2019-09-01T11:54:00,United Airlines,725,5,2
A,2019-09-01T11:56:00,Volaris,364,B28,4
A,2019-09-01T12:00:00,Southwest Airlines,1641,C8,4
D,2019-09-01T12:05:00,American Airlines,3069,B17,4
D,2019-09-01T12:05:00,Alaska Airlines,1659,11,2
D,2019-09-01T12:11:00,American Airlines,727,A22,4
A,2019-09-01T12:11:00,American Airlines,5878,B20,4
A,2019-09-01T12:12:00,American Airlines,5797,B7,4
D,2019-09-01T12:13:00,American Airlines,462,A18,4
A,2019-09-01T12:13:00,Delta Air Lines,1772,F9,3
D,2019-09-01T12:14:00,American Airlines,5940,B2,4
D,2019-09-01T12:15:00,American Airlines,1760,A10,4
D,2019-09-01T12:15:00,United Airlines,5534,8,2
A,2019-09-01T12:16:00,American Airlines,5752,B5,4
A,2019-09-01T12:17:00,WestJet,1402,B23,4
D,2019-09-01T12:18:00,American Airlines,2434,A27,4
D,2019-09-01T12:20:00,Southwest Airlines,3602,D6,4
D,2019-09-01T12:22:00,American Airlines,570,A7,4
D,2019-09-01T12:23:00,American Airlines,615,A5,4
A,2019-09-01T12:25:00,Southwest Airlines,2829,C9,4
A,2019-09-01T12:30:00,Southwest Airlines,2835,C2,4
D,2019-09-01T12:30:00,American Airlines,973,A2,4
D,2019-09-01T12:32:00,American Airlines,678,A6,4
A,2019-09-01T12:32:00,American Airlines,1970,B6,4
D,2019-09-01T12:33:00,American Airlines,5754,A1,4
A,2019-09-01T12:34:00,American Airlines,5857,B2,4
D,2019-09-01T12:35:00,American Airlines,1798,A3,4
D,2019-09-01T12:35:00,Delta Air Lines,1466,F10,3
A,2019-09-01T12:35:00,American Airlines,195,B25,4
A,2019-09-01T12:35:00,American Airlines,2983,B17,4
A,2019-09-01T12:39:00,American Airlines,476,A17,4
D,2019-09-01T12:40:00,American Airlines,2450,A17,4
A,2019-09-01T12:40:00,American Airlines,636,B11,4
A,2019-09-01T12:40:00,Alaska Airlines,656,10,2
A,2019-09-01T12:41:00,Delta Air Lines,5726,F5,3
A,2019-09-01T12:43:00,American Airlines,5914,B3,4
A,2019-09-01T12:46:00,United Airlines,581,6B,2
D,2019-09-01T12:47:00,American Airlines,747,B10,4
A,2019-09-01T12:47:00,American Airlines,407,A24,4
A,2019-09-01T12:48:00,American Airlines,1532,A9,4
D,2019-09-01T12:49:00,United Airlines,1680,5,2
A,2019-09-01T12:50:00,Southwest Airlines,3430,D8,4
D,2019-09-01T12:51:00,American Airlines,1634,A23,4
A,2019-09-01T12:52:00,American Airlines,1218,B14,4
A,2019-09-01T12:57:00,Delta Air Lines,1469,F6,3
A,2019-09-01T12:59:00,American Airlines,482,A10,4
A,2019-09-01T13:00:00,American Airlines,562,A27,4
D,2019-09-01T13:03:00,American Airlines,5730,B7,4
A,2019-09-01T13:04:00,American Airlines,5742,B18,4
D,2019-09-01T13:07:00,American Airlines,5834,B20,4
A,2019-09-01T13:09:00,American Airlines,5915,B22,4
A,2019-09-01T13:10:00,Southwest Airlines,2575,C17,4
A,2019-09-01T13:10:00,Southwest Airlines,3317,C16,4
A,2019-09-01T13:12:00,American Airlines,2369,A4,4
D,2019-09-01T13:15:00,WestJet,1403,B23,4
D,2019-09-01T13:16:00,Volaris,365,B28,4
D,2019-09-01T13:16:00,Delta Air Lines,5726,F5,3
A,2019-09-01T13:19:00,American Airlines,5894,B16,4
A,2019-09-01T13:19:00,American Airlines,524,A5,4
A,2019-09-01T13:20:00,Southwest Airlines,2542,D1,4
A,2019-09-01T13:21:00,American Airlines,5889,A1,4
A,2019-09-01T13:29:00,American Airlines,5736,B12,4
A,2019-09-01T13:30:00,Southwest Airlines,2676,D7,4
D,2019-09-01T13:30:00,American Airlines,3144,B17,4
D,2019-09-01T13:30:00,American Airlines,5722,B3,4
D,2019-09-01T13:30:00,American Airlines,5785,B2,4
A,2019-09-01T13:30:00,American Airlines,2259,A2,4
A,2019-09-01T13:31:00,American Airlines,777,A23,4
A,2019-09-01T13:31:00,American Airlines,3043,B21,4
D,2019-09-01T13:32:00,American Airlines,556,A13,4
D,2019-09-01T13:32:00,American Airlines,3131,B19,4
A,2019-09-01T13:32:00,Air Canada,1837,B26,4
A,2019-09-01T13:35:00,Southwest Airlines,3414,C6,4
D,2019-09-01T13:35:00,American Airlines,3047,B12,4
D,2019-09-01T13:35:00,Alaska Airlines,581,10,2
D,2019-09-01T13:36:00,American Airlines,470,A8,4
A,2019-09-01T13:38:00,American Airlines,2980,B7,4
A,2019-09-01T13:40:00,American Airlines,3158,B20,4
D,2019-09-01T13:41:00,American Airlines,5747,B18,4
D,2019-09-01T13:43:00,American Airlines,1200,A9,4
D,2019-09-01T13:44:00,American Airlines,5996,B16,4
D,2019-09-01T13:45:00,Delta Air Lines,766,F9,3
D,2019-09-01T13:45:00,United Airlines,2135,6B,2
A,2019-09-01T13:47:00,American Airlines,2671,A26,4
A,2019-09-01T13:50:00,Southwest Airlines,2698,D8,4
D,2019-09-01T13:50:00,American Airlines,883,A30,4
A,2019-09-01T13:52:00,United Airlines,1664,6A,2
D,2019-09-01T13:54:00,American Airlines,899,A18,4
D,2019-09-01T13:55:00,American Airlines,2035,B14,4
D,2019-09-01T13:56:00,American Airlines,2197,B9,4
D,2019-09-01T13:59:00,American Airlines,5839,B22,4
D,2019-09-01T13:59:00,Delta Air Lines,1707,F6,3
D,2019-09-01T14:00:00,American Airlines,5771,B16,4
A,2019-09-01T14:04:00,American Airlines,484,A6,4
A,2019-09-01T14:05:00,Southwest Airlines,536,C18,4
A,2019-09-01T14:05:00,Southwest Airlines,550,C8,4
A,2019-09-01T14:05:00,Southwest Airlines,1271,C19,4
A,2019-09-01T14:05:00,American Airlines,1141,A9,4
D,2019-09-01T14:09:00,Delta Air Lines,1255,F7,3
A,2019-09-01T14:09:00,American Airlines,5757,B18,4
D,2019-09-01T14:12:00,American Airlines,2319,A11,4
A,2019-09-01T14:12:00,American Airlines,533,B23,4
D,2019-09-01T14:14:00,American Airlines,3256,B20,4
A,2019-09-01T14:15:00,Southwest Airlines,2249,C7,4
D,2019-09-01T14:15:00,American Airlines,1037,A5,4
D,2019-09-01T14:17:00,American Airlines,5972,A1,4
D,2019-09-01T14:18:00,American Airlines,3183,B7,4
D,2019-09-01T14:20:00,American Airlines,3265,B21,4
A,2019-09-01T14:20:00,American Airlines,765,A7,4
A,2019-09-01T14:21:00,American Airlines,507,A3,4
A,2019-09-01T14:25:00,Southwest Airlines,417,C2,4
A,2019-09-12T13:57:00,American Airlines,3043,B2,4
D,2019-09-12T13:59:00,Delta Air Lines,1707,F8,3
D,2019-09-12T14:00:00,Southwest Airlines,636,C14,4
